Contrato,operacion directa ecopetrol,nare asociacion,casabe,chipiron,cravo norte,cosecha,rondon,arauca,capachos,contrato de exploracion y produccion sinu san jacinto norte 1,yarigui cantagallo,cicuco,buenavista,palagua,guaguaqui teran,vmm 11,e&p llanos 22,cusiana norte,ecop sdla op directa,recetor equion,e&p llanos 26,casanare,puntero,alcaravan,los hatos,morichito,convenio de explotacion de hidrocarburos del area de operacion directa la punta,upia ecopetrol,campo rico,entrerrios,casimena,e&p llanos 32,canaguaro e&p 016 del 2006,niscota,dorotea,rancho hermoso acuerdo part casanare,rancho hermoso acuerdo part casanare canacol,e&p llanos 23,cachicamo 026 22008,cravoviejo,altair,lla 47,e & p moriche,nashira,estero,garcero,orocue,oropendola perenco,casanare este,mapache,cdndi la punta,yamu,la cuerva,leona,e&e arrendajo,e&p llanos 40,jagueyes,e&p llanos 34,e&p llanos 16 contrato # 45,e&e cubiro,e&p llanos 30,e&p los ocarros parex,corocora,garibay,tiple,rio chitamena,tauramena,guachiria,guachiria sur,yalea,cabrestero parex,corcel,cee rio verde,piedemonte equion,santana ecopetrol,guayuyaco,santana gt,e&p santa isabel,vmm2 canacol,operacion directa lebrija,contrato e&p n° 39 de 2009 vmm,e&p midas,tisquirama b,vmm3 adicional,tisquirama c,esperanza,dindal rio seco,bocachico,puli hocol,ombu,palermo ecopetrol, convenio de explotacion pijao potrerillo,huila 35,matambo,tello,caguan ecopetrol,san jacinto,rio paez,hobo ecopetrol,el dificil,e&p guama,cubarral,cpo 9,cpo 5,cerrero,guatiquia,cpo 07,caracara,rubiales ecopetrol,caño sur e&p,e&e guarrojo,cpe 6,e&p sabanero,quifa,cabiona,cpo 13,rio ariari,llanos 66,almagro_ecopetrol,valdivia ecopetrol,e&p llanos 58,valdivia almagro ih,llanos 33,cdnd camoa _ecopetrol,cpo 11,apiay,orito,zulia,pavas cachira,bloque carbonera,barco,chaza,put 7,platanillo,cpi sur oriente,put 1,de mares,convenio de explotacion la cira infantas,las quinchas,opon,toca,yarigui garzas,e&p fenix,playon,provincia p norte,e&p la paloma,cristalina,provincia p sur,el piñal,las monas,convenio de explotacion lisama nutria,la creciente,e&p saman,armero hocol,tolima b hocol,abanico,guasimo,boqueron,cpi ortega otrosi 1,ambrosia,mana,rio opia,espinal hocol,chenche hocol,maranta,cp0 9,alto magdalena,apiay incremental,barrancas lebrija,provincia,provincia incremental,alto magdalena incremental,contrato de exploracion y produccion n° 54 de 2008 sinu –san jacinto norte bloqu,ecop op directa,palagua incremental,orito incremental,casabe incremental,cubarral incremental,chenche cdnd i ecopetrol,ciriguelo,cuerva,convenio e&e cuisinde,ecop sdla op directa incremental,rio chitamena equion,tauramena equion,cpo 10,e&p llanos 27,las garzas,hoatzin,la cira infantas incremental,la punta cdnd i vetra,el eden parex,la punta cdnd i,e&p llanos 19,libertad reforma incremental,convenio expl hidrocar aod lisama nutria,santana,espinal,mirto e&p,valle medio del magdalena vmm2,"cdnd i nancy, burdine, maxine",cpi ortega,ortega,ortega hocol,pijao potrerillo,puli 109,quebrada roja,convenio exploracion area occidental,tolima b ecopetrol,gonzalez,piriri,rubiales,tisquirama c incremental,tisquirama a,tello ecp anh incremental,barco incremental,puli,armero ecopetrol,turpial,yarigui cantagallo incremental,nare,magdalena medio,vmm 12,ssjn 1,cicuco boquete,el remanso,condor,durillo,lla 22,recetor,lla 26,upia,lla 27,rio meta,canaguaro,lla 23,cachicamo,moriche,oropendola,arrendajo,lla 40,jagueyes 3432 b,lla 34,lla 16,cubiro,lla 30,los ocarros,lla 25,lla 32,cabrestero,piedemonte,rio verde,santa isabel,vmm 2,lebrija,bolivar,vmm 1,fortuna,midas,vim 8,vmm 32,dindal,palermo,caguan,campos tello y la jagua,santa clara,hobo,cpo 7,caño sur,e&p sabanero metapetroleum,guarrojo,lla 58,lla 65,rio zulia,pavas,carbonera,tibu,nancy burdine maxine,suroriente,la cira infantas,la paloma,carare las monas,saman,armero,tolima,chenche,teca cocorna,la punta,rancho hermoso,tapir,lla 61,lla 31,merecure,tisquirama,huila,guama,cpe 5,cpe 7,sabanero,valdivia almagro,area occidental,nororiente,area sur,convenio boranda,lisama nutria,aguas blancas,toy,balay,vim 1,boranda,toldado,llanos 30,cocorna,suria,el balay,llanos 32,barranca lebrija cdnd,sierra nevada,neiva,ermitaño,llanos 21,camoa,castor,carbonera la silla,castilla,llanos 17,clarinero,coati,cpi suroriente,llanos 20,operacion directa cupiagua,el porton,rio chitamena tauramena,buganviles,cpo 17,entrerrios cdndci,area rio ceibas,fenix,llanos 27,llanos 16,el eden,cee la jagua,la punta cdndci,la rompida,llanos 23,llanos 58,mansoya,llanos 34,vmm2,morpho,pacande,cpo 6,llanos 22,rancho hermoso cdndci,tolima b,piriri rubiales,upia b,surimena,cee tello,lomalarga pijao,cuisinde,llanos 19,area yaguara,e&p el balay,contrato de colaboracion empresarial campo area teca – cocorna entre ecopetrol s,piedemeonte equion incremental,pijao potrerillo incremental,el dificil incremental,rubiales ecopetrol incremental,convenio
Enero_2013,0,0,24210.774193548386,4237.83870967742,44231.548387096766,6405.870967741936,14833.161290322581,252.7096774193548,0,0,0,0,1780.322580645161,5549.83870967742,3319.032258064516,0,0,6131.709677419355,0,0,0,7614.4838709677415,0.0,277.58064516129036,39.32258064516129,0,0,0,2576.5161290322585,0,2910.0967741935483,0,0,0.0,7854.903225806452,0,0,0,0,9344.806451612902,199.6774193548387,0,0,273.741935483871,653.5806451612902,3439.2258064516122,1949.096774193548,0,0.0,614.4516129032259,0,814.8387096774193,1721.2903225806444,356.2903225806452,0,0,0,0,0,0,0,0,2805.4516129032263,1244.032258064516,1328.387096774194,0,0,591.5483870967741,216.4193548387097,1072.41935483871,0,5317.4516129032245,1075.1612903225805,0,0,1600.290322580645,0,0,0,0,0,0,1502.8064516129036,0,2351.3225806451615,0.0,899.7096774193549,0.0,0,2610.258064516129,0,0,0,1249.258064516129,0,0,1827.225806451613,1519.741935483871,0,0,0,117766.96774193548,2085.870967741936,0.0,0,8395.0,0,18135.61290322581,0,0,0,0.0,0,57381.29032258065,888.9032258064516,0.0,198.741935483871,0,0,0,0,0,0,0,0.0,23207.77419354839,7957.387096774193,570.8709677419355,0,0,2357.5483870967746,21241.548387096773,0,2603.774193548387,0,0,18267.774193548394,0,0.0,20.806451612903224,48.38709677419355,14688.258064516129,0,0.0,0,0,133.0322580645161,0,66.25806451612904,3470.3225806451615,0,31.225806451612907,0,0,0,1220.709677419355,0.0,13550.83870967742,0,40.03225806451613,942.741935483871,71.58064516129032,0,0,765.8709677419355,0,0.0,0,0,3975.4516129032263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,174.1612903225806,0,0,0,0,0,0,0,0,733.8709677419354,10348.06451612903,0,0,0,0,679.4516129032259,0,1430.161290322581,0,0.0,0,0,0,0,0,0,402.4193548387097,0,0,822.3548387096774,0,0.0,0,33452.61290322581,0,0,0,783.7741935483871,0,0.0,0,0,6486.032258064517,0,0,0,0,464.5806451612903,0,2464.1290322580644,0.0,635.0322580645162,1595.096774193548,0,0.0,0,0,6188.0,0,8226.806451612903,0,0,875.0322580645161,29044.032258064515,0,0.0,0,31.12903225806452,37.16129032258065,0,146.32258064516134,34.09677419354838,0,0,0,8697.354838709678,1448.548387096774,0,0,0,863.3548387096774,870.3870967741937,0,16779.16129032258,0,0,0,66.45161290322581,2.387096774193548,0,494.3548387096774,0,27910.48387096774,707.6129032258066,0,0.0,45.45161290322581,0,42.48387096774194,0,0,0,18.80645161290322,0,0,0,0,91.12903225806451,0.0,0,0,1146.6129032258066,0,137.3870967741935,0,0,0,0,0,0,0,0,0,857.0967741935484,0.0,1486.290322580645,186.54838709677418,782.7096774193549,1590.032258064516,11.67741935483871,0.0,10404.612903225809,496.483870967742,0.0,80.54838709677419,134.258064516129,20.32258064516129,51226.1935483871,0.0,0.0,0.0,8954.48387096774,761.6129032258065,20189.774193548386,0.0,6635.870967741936,16.25806451612903,0.0,180.0967741935484,17.67741935483871,1.516129032258065,474.483870967742,6010.1612903225805,0.0,48.93548387096774,5558.290322580645,0.0,1490.096774193548,0.0,369.67741935483866,4724.064516129033,90.3225806451613,0.0,767.3548387096774,94.38709677419355,0.0,8126.483870967741,151.3548387096774,210346.5806451613,1631.3225806451615,0.0,5186.935483870968,198.4516129032258,113.4516129032258,87.58064516129032,2548.129032258064,0,0,0,0,0,0,0
Febrero_2013,0,0,23520.75,3205.214285714286,30606.85714285715,3574.3214285714284,8484.42857142857,250.9285714285714,0,0,0,0,1706.607142857143,5447.0,3394.928571428572,0,0,5986.535714285715,0,0,0,7290.392857142858,0.0,275.4642857142857,37.92857142857143,0,0,0,2969.5357142857147,0,2567.714285714286,0,0,0.0,5292.464285714286,0,0,0,0,9379.785714285716,195.5714285714286,0,0,725.2857142857142,752.1071428571429,3299.75,1894.607142857143,0,0.0,731.8571428571429,0,837.1071428571428,1778.4642857142858,257.07142857142856,0,0,0,0,0,0,0,0,2771.357142857143,1235.285714285714,1339.535714285714,0,0,654.4642857142857,211.1785714285714,905.4642857142857,0,5233.928571428571,1092.75,0,0,1445.1785714285716,0,0,0,0,0,0,1489.892857142857,0,2084.1071428571427,0.0,789.9642857142857,0.0,0,2330.428571428572,0,0,0,1009.428571428571,0,0,1848.892857142857,1417.928571428571,0,0,0,124937.78571428572,2004.357142857143,0.0,0,8042.821428571428,0,18312.857142857145,0,0,0,0.0,0,57542.107142857145,840.2142857142857,0.0,482.6428571428572,0,0,0,0,0,0,0,0.0,22982.89285714286,7765.285714285713,543.6428571428571,0,0,2420.0357142857138,22609.67857142857,0,4103.071428571428,0,0,18241.0,0,0.0,20.85714285714286,57.46428571428572,15445.53571428571,0,0.0,0,0,126.3928571428571,0,69.14285714285714,3501.714285714285,0,28.60714285714285,0,0,0,1258.892857142857,0.0,13347.60714285714,0,35.17857142857143,1033.571428571429,77.32142857142857,0,0,613.2142857142857,0,0.0,0,0,4004.714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.39285714285715,0,172.4642857142857,0,0,0,0,0,0,0,0,631.7857142857143,9958.714285714286,0,0,0,0,624.7142857142858,0,2223.0714285714284,0,0.2142857142857143,0,0,0,0,0,0,398.7142857142857,0,0,774.25,0,0.0,0,33586.57142857142,0,0,0,799.9642857142857,0,0.0,0,0,6579.214285714286,0,0,0,0,330.25,0,2459.321428571428,0.0,553.4642857142857,1370.071428571429,0,0.0,0,0,7529.178571428572,0,8922.964285714286,0,0,1035.5357142857142,28521.285714285717,0,0.0,0,30.89285714285714,33.64285714285715,0,124.6071428571428,30.10714285714286,0,0,0,8573.357142857143,1554.071428571429,0,0,0,843.5714285714286,739.0,0,16088.60714285714,0,0,0,65.0,1.5,0,377.5357142857143,0,27322.39285714286,654.2142857142858,0,0.0,44.92857142857143,0,42.39285714285715,0,0,0,18.67857142857143,0,0,0,0,81.71428571428571,26.5,0,0,1049.6428571428573,0,56.96428571428572,0,0,0,0,0,0,0,0,0,797.5,0.0,1436.142857142857,164.39285714285714,1385.107142857143,1345.642857142857,9.535714285714286,0.0,10576.785714285712,483.0,0.0,72.71428571428571,129.7142857142857,21.39285714285714,52007.42857142858,0.0,0.0,0.0,8711.07142857143,746.1071428571429,19274.999999999996,0.0,5679.392857142857,15.64285714285714,0.0,183.6071428571429,19.71428571428572,1.178571428571429,425.9285714285714,6402.821428571429,219.6428571428571,50.03571428571428,5535.607142857143,0.0,1453.571428571429,0.0,743.7142857142857,4354.6785714285725,0.0,0.0,745.8214285714286,0.0,0.0,9111.107142857143,286.4285714285714,210704.25,1577.428571428571,0.0,4987.25,185.6428571428571,0.0,114.6071428571429,2433.285714285714,0,0,0,0,0,0,0
Marzo_2013,0,0,23268.22580645161,3248.8387096774195,38381.06451612903,5439.612903225807,17311.322580645163,249.6774193548387,0,0,0,0,1644.7741935483868,5640.129032258064,3426.83870967742,0,0,5535.548387096775,0,0,0,7192.612903225806,180.64516129032262,256.70967741935476,38.19354838709678,0,0,0,3126.9032258064517,0,2763.709677419355,0,0,13.96774193548387,7371.677419354838,0,0,0,0,9264.774193548386,194.6129032258065,0,0,1065.483870967742,701.0967741935483,3267.967741935484,1862.935483870968,0,0.0,770.4193548387096,0,823.3225806451612,2006.7741935483875,717.2903225806452,0,0,0,0,0,0,0,0,2730.9032258064517,1211.935483870968,1358.806451612903,0,0,645.0,215.7741935483871,1326.354838709677,0,4971.096774193547,1055.516129032258,0,0,1553.612903225806,0,0,0,0,0,0,1371.193548387097,0,2196.709677419355,0.0,646.1612903225806,0.0,0,1167.483870967742,0,0,0,758.8064516129032,0,0,1577.193548387097,1556.483870967742,0,0,0,126510.1935483871,2107.774193548387,0.0,0,7640.677419354837,0,18207.09677419355,0,0,0,0.0,0,58067.90322580645,808.6451612903226,0.0,78.87096774193549,0,0,0,0,0,0,0,134.0322580645161,22277.999999999996,7036.612903225806,497.6129032258065,0,0,2384.5483870967746,23316.000000000004,0,4015.258064516129,0,0,18194.83870967742,0,35.83870967741935,20.03225806451613,52.35483870967742,15371.032258064517,0,63.93548387096774,0,0,127.1290322580645,0,68.61290322580645,3433.0322580645156,0,28.0,0,0,0,1248.903225806452,0.0,12222.09677419355,0,40.54838709677419,965.9677419354839,76.54838709677419,0,0,407.0967741935484,0,0.0,0,0,3612.677419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,170.3870967741935,0,0,0,0,0,0,0,0,568.7096774193548,9474.419354838708,0,0,0,0,587.6774193548388,0,2209.8709677419356,0,0.0,0,0,0,0,0,0,389.1290322580645,0,0,845.8387096774195,0,0.0,0,35301.12903225806,0,0,0,802.483870967742,0,0.0,0,0,6719.064516129032,0,0,0,0,486.6774193548387,0,2367.354838709677,0.0,709.1612903225806,1242.935483870968,0,40.64516129032258,0,0,7519.129032258065,0,8145.645161290323,0,0,860.741935483871,27402.387096774193,0,0.0,0,31.48387096774194,27.96774193548387,0,83.22580645161291,28.87096774193548,0,0,0,8249.322580645161,1515.58064516129,0,0,0,906.258064516129,717.5483870967743,0,15926.419354838707,0,0,0,65.09677419354838,1.290322580645161,0,340.0,0,26448.70967741936,633.6451612903227,0,0.0,46.03225806451613,0,18.93548387096774,0,0,0,17.93548387096774,0,0,0,0,82.16129032258064,0.0,0,0,1056.7741935483875,0,0.0,0,0,0,0,0,0,0,0,0,675.8064516129032,30.87096774193548,1438.935483870968,92.0,1489.548387096774,1091.903225806452,11.03225806451613,0.0,10348.064516129034,484.6451612903226,0.0,74.3225806451613,91.70967741935483,20.64516129032258,51366.54838709677,0.0,0.0,0.0,7226.290322580645,683.7741935483871,17567.09677419355,0.0,8367.516129032258,15.70967741935484,3.032258064516129,160.6774193548387,20.64516129032258,1.354838709677419,388.5483870967742,6551.354838709678,141.9354838709677,52.16129032258065,4688.935483870968,0.0,1395.096774193548,7.064516129032258,664.0967741935483,5658.096774193549,558.741935483871,0.0,738.5483870967741,0.0,0.0,9938.838709677419,404.8709677419355,209477.7096774194,1575.0,71.64516129032258,5284.387096774193,186.2258064516129,0.0,22.25806451612903,2404.064516129032,0,0,0,0,0,0,0
Abril_2013,0,0,23727.266666666666,3751.9666666666667,43680.600000000006,6017.799999999999,19735.033333333333,243.2333333333333,0,0,0,0,1588.8,5609.466666666666,3442.533333333333,0,0,5766.1,0,0,0,6983.366666666666,604.7666666666667,253.7,37.43333333333333,0,0,0,3787.4666666666662,0,3121.133333333333,0,0,205.5333333333333,8388.966666666667,0,0,0,0,9205.099999999999,185.0666666666667,0,0,938.4666666666667,700.1999999999999,3284.9333333333334,1840.033333333333,0,0.0,872.9,0,797.5666666666666,1869.0333333333328,736.4666666666667,0,0,0,0,0,0,0,0,2676.7666666666664,1204.166666666667,1281.5,0,0,618.6333333333333,261.6666666666667,1232.333333333333,0,4495.366666666668,900.5333333333334,0,0,1578.8000000000002,0,0,0,0,0,0,1393.1333333333334,0,2126.6,0.0,631.3666666666667,0.0,0,2367.266666666667,0,0,0,1110.166666666667,0,0,1809.533333333333,1666.4,0,0,0,112942.5,2000.233333333333,18.0,0,7136.766666666667,0,18004.0,0,0,0,0.0,0,59963.29999999999,795.0,15.96666666666667,635.7666666666667,0,0,0,0,0,0,0,0.0,20866.3,8162.533333333333,575.1666666666666,0,0,2243.0666666666666,22477.266666666663,0,4202.133333333333,0,0,18166.000000000004,0,55.233333333333334,20.3,47.3,15199.733333333335,0,119.7333333333333,0,0,122.4666666666667,0,68.46666666666667,3462.066666666667,0,23.63333333333333,0,0,0,1220.833333333333,0.0,12690.96666666667,0,38.8,946.0,69.46666666666667,0,0,537.8,0,0.0,0,0,4181.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,174.7333333333333,0,0,0,0,0,0,0,0,600.7,8927.533333333333,0,0,0,0,580.8,0,2304.4333333333334,0,0.0,0,0,0,0,0,0,374.1666666666667,0,0,741.1,0,0.0,0,35571.13333333334,0,0,0,705.0333333333333,0,0.0,0,0,5946.433333333333,0,0,0,0,475.7333333333333,0,2416.133333333333,52.83333333333333,653.3666666666667,1287.166666666667,0,11.46666666666667,0,0,8557.733333333335,0,8711.133333333333,0,0,512.1333333333333,26905.999999999996,0,0.0,0,32.1,30.56666666666667,0,149.73333333333335,27.2,0,0,0,8170.866666666667,1389.466666666667,0,0,0,724.4666666666667,909.9333333333333,0,15567.266666666663,0,0,0,62.16666666666666,3.066666666666667,0,435.7666666666667,0,26701.76666666667,676.4333333333333,0,0.0,57.06666666666667,0,0.0,0,0,0,17.56666666666667,0,0,0,0,78.66666666666667,0.0,0,0,1112.2000000000003,0,0.0,0,0,0,0,0,0,0,0,0,652.5666666666667,170.4333333333333,1389.3,152.50000000000006,1462.266666666667,2770.9000000000005,10.96666666666667,0.0,10207.266666666666,475.9666666666666,0.0,68.73333333333333,93.53333333333333,24.16666666666667,47279.100000000006,0.0,0.0,0.0,10642.733333333334,642.8,18144.933333333334,0.0,8086.366666666667,14.5,37.50000000000001,164.6666666666667,18.16666666666667,1.3,353.7,5925.066666666666,0.0,54.83333333333334,4073.3666666666672,0.0,1351.433333333333,3.066666666666667,496.4,6220.200000000001,596.1666666666666,0.0,729.0666666666667,0.0,244.8666666666667,8498.8,333.3333333333333,208285.6333333333,1533.6,600.3,5165.566666666667,177.3,0.0,205.1666666666667,2634.466666666667,0,0,0,0,0,0,0
Mayo_2013,0,0,23535.741935483868,3610.064516129032,44432.70967741935,5781.483870967742,18474.548387096773,227.0,0,0,0,0,1540.4193548387093,5762.935483870968,3409.709677419355,0,0,5423.193548387097,0,0,0,6311.4838709677415,60.516129032258064,256.4838709677419,37.03225806451613,0,0,0,3121.2258064516127,0,3349.225806451613,0,0,308.0645161290323,9580.870967741936,0,0,0,0,9388.93548387097,179.1612903225806,0,0,1063.9032258064517,709.741935483871,3325.161290322581,1752.0,0,18.12903225806452,811.8064516129032,0,990.7741935483872,2055.612903225807,621.6129032258065,0,0,0,0,0,0,0,0,2440.806451612903,1205.903225806452,1199.3225806451617,0,0,611.6774193548387,341.516129032258,1493.935483870968,0,5011.1612903225805,794.9032258064517,0,0,1746.1935483870964,0,0,0,0,0,0,1405.5483870967737,0,2206.9032258064512,0.0,607.516129032258,5.290322580645161,0,1517.161290322581,0,0,0,1213.967741935484,0,0,1776.0,1754.193548387097,0,0,0,117167.83870967744,1609.161290322581,0.0,0,6889.0,0,18466.87096774194,0,0,0,0.0,0,58080.03225806452,791.1290322580645,0.0,265.516129032258,0,0,0,0,0,0,0,0.0,21340.1935483871,8866.322580645161,589.4193548387096,0,0,2202.5806451612907,22505.0,0,4208.193548387097,0,0,17418.54838709678,0,53.74193548387096,20.19354838709678,48.90322580645162,15319.032258064512,0,180.0967741935484,0,0,114.0322580645161,0,67.61290322580645,3449.3225806451605,0,23.48387096774194,0,0,0,1194.677419354839,4.419354838709677,12766.61290322581,0,39.35483870967742,919.8064516129032,68.6774193548387,0,0,1014.2258064516129,0,0.0,0,0,4246.870967741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.45161290322581,0,148.3870967741935,0,0,0,0,0,0,0,0,605.5806451612902,7991.612903225807,0,0,0,0,564.1290322580646,0,2270.0,0,0.0,0,0,0,0,0,0,385.0645161290323,0,0,791.9677419354838,0,7.451612903225806,0,34753.67741935484,0,0,0,674.7096774193549,0,0.0,0,0,5245.774193548387,0,0,0,0,415.6451612903226,0,2214.3225806451615,78.70967741935483,575.6451612903227,1840.290322580645,0,50.87096774193548,0,0,9385.322580645163,0,9809.451612903225,0,0,461.0,25676.129032258068,0,0.0,0,30.0,27.06451612903226,0,136.19354838709677,30.38709677419355,0,0,0,8289.41935483871,1408.870967741935,0,0,0,617.5806451612904,844.3548387096774,0,15775.612903225803,0,0,0,64.38709677419355,1.419354838709677,0,363.80645161290323,0,26617.58064516129,557.7096774193548,0,0.0,65.7741935483871,0,0.0,0,0,0,15.61290322580645,0,0,0,0,81.19354838709677,0.0,0,0,1145.1935483870968,0,420.2903225806452,0,0,0,0,0,0,0,0,0,670.516129032258,0.0,1474.258064516129,39.22580645161291,1352.677419354839,3325.4516129032254,10.48387096774194,1.225806451612903,9565.451612903227,479.7096774193548,6.064516129032258,72.64516129032258,100.2903225806452,25.03225806451613,51703.77419354839,0.0,0.0,0.0,12147.93548387097,590.1612903225806,15944.032258064515,38.87096774193548,7458.354838709677,13.32258064516129,32.90322580645161,175.6451612903226,18.70967741935484,0.5483870967741935,317.7741935483871,5631.5161290322585,0.0,49.32258064516129,4990.322580645161,0.0,1910.709677419355,301.8064516129032,309.41935483870964,6047.290322580645,893.3870967741935,0.0,765.741935483871,0.0,1025.032258064516,8644.290322580646,298.0645161290323,210492.0967741935,1514.387096774194,395.8709677419355,4943.451612903225,179.2258064516129,0.0,127.4193548387097,2591.774193548387,0,0,0,0,0,0,0
Junio_2013,0,0,23512.499999999996,1894.2999999999997,17279.13333333333,2172.166666666667,8497.333333333332,130.1666666666667,0,0,0,0,1560.1000000000004,6347.8,3304.6,0,0,5246.5,0,0,0,6196.166666666666,447.7666666666667,211.7,35.76666666666667,0,0,0,3394.9,0,4016.2333333333327,0,0,267.3,8805.900000000001,0,0,0,0,9611.6,171.6333333333333,0,0,1151.833333333333,706.5000000000001,3254.7999999999997,1730.933333333333,0,1746.733333333333,312.80000000000007,0,1168.6,2280.866666666667,550.4999999999999,0,0,0,0,0,0,0,0,2363.0666666666666,1146.466666666667,1178.2333333333336,0,0,592.5999999999999,373.6666666666667,1503.466666666667,0,4300.433333333333,898.7333333333333,0,0,1766.3333333333335,0,0,0,0,0,0,1238.666666666667,0,2094.6,0.0,582.5666666666667,38.56666666666667,0,1951.9,0,0,0,1012.1,0,0,1682.6,1669.733333333333,0,0,0,112804.5,1570.5,1.533333333333333,0,6592.866666666667,0,18920.966666666667,0,0,0,0.0,0,58286.96666666666,709.2,63.43333333333333,0.0,0,0,0,0,0,0,0,0.0,22111.899999999998,10140.0,545.4666666666667,0,0,1120.6666666666665,23364.300000000007,0,3198.0,0,0,17596.499999999996,0,48.46666666666667,18.2,48.56666666666667,15824.900000000003,0,232.3666666666667,0,0,91.63333333333334,0,68.46666666666667,3448.2666666666664,0,20.966666666666665,0,0,0,1112.8,9.166666666666666,12734.83333333333,0,38.8,1035.333333333333,49.0,0,0,1206.9,0,0.0,0,0,4169.666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.7333333333333,0,0,0,0,0,0,0,0,593.4,8000.166666666666,0,0,0,0,566.0,0,2327.0,0,0.06666666666666667,0,0,0,0,0,0,332.3,0,0,759.3666666666666,0,9.6,0,33858.66666666667,0,0,0,688.1333333333333,0,12.0,0,0,6513.466666666666,0,0,0,0,263.4,0,2870.0666666666666,3.6333333333333337,587.5333333333333,1623.5666666666666,0,59.86666666666667,0,0,9288.099999999999,0,10598.43333333333,0,0,328.2666666666667,27340.733333333337,0,0.0,0,30.76666666666667,24.56666666666667,0,88.03333333333335,29.8,0,0,0,8121.833333333334,1405.8,0,0,0,542.6,1024.2666666666667,0,15349.566666666668,0,0,0,64.53333333333333,2.566666666666667,0,124.4666666666667,0,26637.36666666666,558.1,0,0.0,63.13333333333333,0,0.0,0,0,0,12.13333333333333,0,0,0,0,70.43333333333334,0.0,0,0,1185.9,0,379.3,0,0,0,0,0,0,0,0,0,889.8666666666667,464.4333333333333,1452.566666666667,16.133333333333333,1049.633333333333,2930.1666666666665,10.9,1.6,9711.333333333332,483.3,0.0,74.4,8.9,19.7,50484.96666666667,0.0,0.0,0.0,11641.566666666666,560.2,18888.700000000004,0.0,7730.866666666667,12.8,4.2,113.5333333333333,19.0,2.3,293.8333333333333,5625.4,0.0,48.13333333333333,4728.5,0.0,3242.9,316.2,463.79999999999984,7034.800000000001,88.8333333333333,0.0,743.3333333333334,0.0,559.8666666666667,7222.333333333333,211.0,211175.3,1481.066666666667,343.9,4761.633333333333,215.1666666666667,0.0,406.6666666666667,2600.033333333333,0,0,0,0,0,0,0
